"id","id","time_disturbance","B4","trait","fitness"
28,28,8,1.28571428571429,-8.52226934442571,-4.65754700857632
28,28,8,1.28571428571429,-8.03079003903251,-4.11354152060198
28,28,8,1.28571428571429,-7.89317583352241,-3.97476996651182
28,28,8,1.28571428571429,-7.53931073363931,-3.63727886373915
28,28,8,1.28571428571429,-7.34271901148203,-3.45921666262722
28,28,8,1.28571428571429,-7.16578646154048,-3.30321673168464
28,28,8,1.28571428571429,-7.08714977267757,-3.23494041630131
28,28,8,1.28571428571429,-6.85123970608883,-3.0329438938223
28,28,8,1.28571428571429,-5.92725861194962,-2.24674551625413
28,28,8,1.28571428571429,-5.82896275087098,-2.15984173597024
28,28,8,1.28571428571429,-5.61271185649797,-1.96324047458575
28,28,8,1.28571428571429,-5.1408917233205,-1.49352270205205
28,28,8,1.28571428571429,-4.92464082894749,-1.24791325817199
28,28,8,1.28571428571429,-4.72804910679022,-0.997218562088318
28,28,8,1.28571428571429,-4.59043490128012,-0.799012004370944
28,28,8,1.28571428571429,-4.49213904020148,-0.641244071108186
28,28,8,1.28571428571429,-4.41350235133857,-0.502533074739234
28,28,8,1.28571428571429,-4.33486566247566,-0.350940705866871
28,28,8,1.28571428571429,-4.27588814582847,-0.229863720370853
28,28,8,1.28571428571429,-4.23656980139702,-0.148914374733465
28,28,8,1.28571428571429,-4.21691062918129,-0.110310602064933
28,28,8,1.28571428571429,-4.19725145696556,-0.0746756191699083
28,28,8,1.28571428571429,-4.17759228474983,-0.043894354492941
28,28,8,1.28571428571429,-4.15793311253411,-0.0201177060984539
28,28,8,1.28571428571429,-4.13827394031838,-0.00510814856406999
28,28,8,1.28571428571429,-4.11861476810265,3.3389005929704e-06
28,28,8,1.28571428571429,-4.09895559588692,-0.00548279351967333
28,28,8,1.28571428571429,-4.07929642367119,-0.0220012549724352
28,28,8,1.28571428571429,-4.05963725145547,-0.0497167800349546
28,28,8,1.28571428571429,-4.03997807923974,-0.088270792649425
28,28,8,1.28571428571429,-4.02031890702401,-0.136104049574783
28,28,8,1.28571428571429,-4.00065973480828,-0.190234619847843
28,28,8,1.28571428571429,-3.9416822181611,-0.363010380977032
28,28,8,1.28571428571429,-3.90236387372964,-0.47338645428245
28,28,8,1.28571428571429,-3.76474966821955,-0.799290272302255
28,28,8,1.28571428571429,-3.64679463492518,-1.01490334274868
28,28,8,1.28571428571429,-3.48952125719936,-1.23596025130152
28,28,8,1.28571428571429,-3.43054374055217,-1.30317260013047
28,28,8,1.28571428571429,-3.17497450174771,-1.51951592069924
28,28,8,1.28571428571429,-2.89974609072752,-1.66581261177131
28,28,8,1.28571428571429,-2.58519933527587,-1.81741766803008
28,28,8,1.28571428571429,-2.54588099084442,-1.84001157562722
28,28,8,1.28571428571429,-2.52622181862869,-1.8518130462799
28,28,8,1.28571428571429,-2.50656264641296,-1.8639866591736
28,28,8,1.28571428571429,-2.40826678533432,-1.93179015601184
28,28,8,1.28571428571429,-2.38860761311859,-1.9469584241826
28,28,8,1.28571428571429,-2.23133423539277,-2.09125188886208
28,28,8,1.28571428571429,-1.44496734676365,-3.29284170504941
28,28,8,1.28571428571429,0.108107258278855,-5.13114850478173
28,28,8,1.28571428571429,0.226062291573221,-5.24957486803758
29,29,16,1.28571428571429,-2.70241370422149,-0.0107580299197295
29,29,16,1.28571428571429,-4.09696941874035,-0.000123869011857055
29,29,16,1.28571428571429,-9.18921073993802,-6.15860417801834
29,29,16,1.28571428571429,-8.85113662732738,-5.63331779617013
29,29,16,1.28571428571429,-8.21724766618245,-4.84981355773671
29,29,16,1.28571428571429,-7.87917355357181,-4.49480261679394
29,29,16,1.28571428571429,-7.62561796911384,-4.24677961492946
29,29,16,1.28571428571429,-7.30867348854137,-3.95253051802566
29,29,16,1.28571428571429,-6.23106225459498,-3.01128138326814
29,29,16,1.28571428571429,-6.16767335848048,-2.95593124867259
29,29,16,1.28571428571429,-6.12541409440415,-2.91887504448416
29,29,16,1.28571428571429,-5.70282145364086,-2.53782343093241
29,29,16,1.28571428571429,-5.66056218956453,-2.49823322687934
29,29,16,1.28571428571429,-5.47039550122105,-2.31520730123761
29,29,16,1.28571428571429,-5.3224880769539,-2.16601056142333
29,29,16,1.28571428571429,-5.00554359638143,-1.81656555562032
29,29,16,1.28571428571429,-4.98441396434326,-1.79134458711245
29,29,16,1.28571428571429,-4.58295095561814,-1.23369934298068
29,29,16,1.28571428571429,-4.43504353135099,-0.963488266415397
29,29,16,1.28571428571429,-4.32939537116016,-0.725723325965718
29,29,16,1.28571428571429,-4.18148794689301,-0.26748675427079
29,29,16,1.28571428571429,-4.01245089058769,-0.236631279847945
29,29,16,1.28571428571429,-3.86454346632054,-0.835213724123157
29,29,16,1.28571428571429,-3.61098788186257,-1.20246326404012
29,29,16,1.28571428571429,-3.44195082555725,-1.13569967394361
29,29,16,1.28571428571429,-3.25178413721377,-0.832876097778648
29,29,16,1.28571428571429,-3.12500634498478,-0.560147736108401
29,29,16,1.28571428571429,-3.01935818479396,-0.337722885384055
29,29,16,1.28571428571429,-2.95596928867946,-0.222346602950515
29,29,16,1.28571428571429,-2.89258039256497,-0.128184076184273
29,29,16,1.28571428571429,-2.82919149645048,-0.0597050527308605
29,29,16,1.28571428571429,-2.78693223237415,-0.0298322667303193
29,29,16,1.28571428571429,-2.74467296829782,-0.0133998393759653
29,29,16,1.28571428571429,-2.66015444014516,-0.0223051845536782
29,29,16,1.28571428571429,-2.639024808107,-0.0333689605675597
29,29,16,1.28571428571429,-2.5756359119925,-0.0872081169049587
29,29,16,1.28571428571429,-2.46998775180168,-0.237551598406941
29,29,16,1.28571428571429,-2.40659885568719,-0.351575355170197
29,29,16,1.28571428571429,-2.32208032753453,-0.509462411555577
29,29,16,1.28571428571429,-2.2164321673437,-0.693383167623831
29,29,16,1.28571428571429,-2.11078400715288,-0.854721458865112
29,29,16,1.28571428571429,-1.98400621492389,-1.02222303716886
29,29,16,1.28571428571429,-1.81496915861858,-1.20729021303142
29,29,16,1.28571428571429,-1.6248024702751,-1.36790798460021
29,29,16,1.28571428571429,-1.43463578193161,-1.51003216198756
29,29,16,1.28571428571429,-1.18108019747364,-1.76526017990885
29,29,16,1.28571428571429,-0.800746820786676,-2.37743224159593
29,29,16,1.28571428571429,-0.695098660595853,-2.57774316227774
29,29,16,1.28571428571429,0.0444384607399062,-3.90725567766334
29,29,16,1.28571428571429,0.509290365579528,-4.51046283987733
29,29,16,1.28571428571429,0.741716317999337,-4.77482640063063
29,29,16,1.28571428571429,0.826234846151996,-4.86790098236352
30,30,32,1.28571428571429,-1.51549653701962,-0.000602006007307203
30,30,32,1.28571428571429,-4.03544539525101,-0.000127458138845838
30,30,32,1.28571428571429,-2.73047187938118,-0.00101748142795058
30,30,32,1.28571428571429,-9.14284174184498,-6.55475957011085
30,30,32,1.28571428571429,-8.82784813456606,-6.06455113761941
30,30,32,1.28571428571429,-8.69285087430366,-5.87766264390549
30,30,32,1.28571428571429,-8.04036411636875,-5.09668902807899
30,30,32,1.28571428571429,-7.86036776935222,-4.90572690834842
30,30,32,1.28571428571429,-7.77036959584396,-4.81303486805485
30,30,32,1.28571428571429,-7.00538512102372,-4.07585732218543
30,30,32,1.28571428571429,-6.84788831738425,-3.93077440939361
30,30,32,1.28571428571429,-6.4878956233512,-3.60110728430376
30,30,32,1.28571428571429,-5.34041891112083,-2.49473218211885
30,30,32,1.28571428571429,-5.00292576046484,-2.11513968616791
30,30,32,1.28571428571429,-4.50793580616939,-1.40794617012527
30,30,32,1.28571428571429,-4.32793945915286,-1.03917370504622
30,30,32,1.28571428571429,-4.19294219889047,-0.646739710056834
30,30,32,1.28571428571429,-4.10294402538221,-0.229681257176766
30,30,32,1.28571428571429,-3.92294767836568,-0.651048486909675
30,30,32,1.28571428571429,-3.69795224459502,-1.42644557623147
30,30,32,1.28571428571429,-3.38295863731609,-1.74412311793422
30,30,32,1.28571428571429,-3.13546366016837,-1.28266087607371
30,30,32,1.28571428571429,-3.00046639990597,-0.719214139695376
30,30,32,1.28571428571429,-2.88796868302064,-0.265551875653045
30,30,32,1.28571428571429,-2.82047005288945,-0.0877423970102806
30,30,32,1.28571428571429,-2.66297324924998,-0.0537725418517472
30,30,32,1.28571428571429,-2.59547461911878,-0.194788608494826
30,30,32,1.28571428571429,-2.43797781547932,-0.573946263495386
30,30,32,1.28571428571429,-2.2579814684628,-0.560025416106301
30,30,32,1.28571428571429,-2.10048466482333,-0.406417634732649
30,30,32,1.28571428571429,-2.01048649131507,-0.312661321140281
30,30,32,1.28571428571429,-1.92048831780681,-0.22465806312112
30,30,32,1.28571428571429,-1.83049014429854,-0.145925438061138
30,30,32,1.28571428571429,-1.76299151416734,-0.0940204594175431
30,30,32,1.28571428571429,-1.69549288403615,-0.0502250920411495
30,30,32,1.28571428571429,-1.62799425390495,-0.017379066357285
30,30,32,1.28571428571429,-1.40299882013429,-0.0517635323260841
30,30,32,1.28571428571429,-1.33550019000309,-0.124324605640922
30,30,32,1.28571428571429,-1.26800155987189,-0.229920162947782
30,30,32,1.28571428571429,-1.17800338636363,-0.409102135574582
30,30,32,1.28571428571429,-1.08800521285536,-0.605416623846766
30,30,32,1.28571428571429,-0.975507495970035,-0.844761602027125
30,30,32,1.28571428571429,-0.840510235707638,-1.12752415782298
30,30,32,1.28571428571429,-0.683013432068178,-1.48390285727285
30,30,32,1.28571428571429,-0.39051936816632,-2.25142987443568
30,30,32,1.28571428571429,0.0594714993750003,-3.3497989567735
30,30,32,1.28571428571429,0.0819710427520661,-3.39406271275616
30,30,32,1.28571428571429,0.171969216260329,-3.56039952379938
30,30,32,1.28571428571429,0.216968303014463,-3.6374712354548
30,30,32,1.28571428571429,0.419464193408055,-3.94415806369931
30,30,32,1.28571428571429,1.07195095134297,-4.70755040025394
30,30,32,1.28571428571429,1.45444318875309,-5.1034403541789
30,30,32,1.28571428571429,1.83693542616321,-5.48374268263042
31,31,64,1.28571428571429,-1.48616969665174,0.000110607030424286
31,31,64,1.28571428571429,-2.72203700470365,-0.000406005719605919
31,31,64,1.28571428571429,-3.93413763375456,-8.67451393770923e-05
31,31,64,1.28571428571429,-8.52110668094723,-5.94693796481615
31,31,64,1.28571428571429,-7.83187298991828,-5.12891944324791
31,31,64,1.28571428571429,-7.47537280490331,-4.75407920438085
31,31,64,1.28571428571429,-7.35653940989832,-4.63361836351547
31,31,64,1.28571428571429,-7.28523937289532,-4.56215700975552
31,31,64,1.28571428571429,-6.97627254588234,-4.2577021291338
31,31,64,1.28571428571429,-6.35833889185639,-3.6565832039376
31,31,64,1.28571428571429,-5.85923863283542,-3.15854109708432
31,31,64,1.28571428571429,-5.74040523783043,-3.03680454841114
31,31,64,1.28571428571429,-5.50273844782045,-2.78828032946671
31,31,64,1.28571428571429,-4.90857147279549,-2.10912235381232
31,31,64,1.28571428571429,-4.52830460877952,-1.56755570090996
31,31,64,1.28571428571429,-4.31440449777054,-1.16297778763305
31,31,64,1.28571428571429,-4.12427106576255,-0.623355645422101
31,31,64,1.28571428571429,-4.05297102875956,-0.267347445655885
31,31,64,1.28571428571429,-4.00543767075756,-0.00428069529779289
31,31,64,1.28571428571429,-3.81530423874957,-0.832147716522091
31,31,64,1.28571428571429,-3.55387076973859,-1.64251251484827
31,31,64,1.28571428571429,-3.3637373377306,-1.88056753012524
31,31,64,1.28571428571429,-3.14983722672162,-1.66458048956541
31,31,64,1.28571428571429,-2.93593711571264,-0.638177277565204
31,31,64,1.28571428571429,-2.84087039970864,-0.208404260453384
31,31,64,1.28571428571429,-2.76957036270565,-0.034628846196245
31,31,64,1.28571428571429,-2.67450364670165,-0.0342970891171911
31,31,64,1.28571428571429,-2.60320360969866,-0.212300006340857
31,31,64,1.28571428571429,-2.53190357269566,-0.514456317969778
31,31,64,1.28571428571429,-2.38930349868968,-1.04829711580068
31,31,64,1.28571428571429,-2.19917006668169,-0.946637487891479
31,31,64,1.28571428571429,-2.0565699926757,-0.681476601182476
31,31,64,1.28571428571429,-1.96150327667171,-0.487449580563138
31,31,64,1.28571428571429,-1.89020323966871,-0.344974026404573
31,31,64,1.28571428571429,-1.77136984466372,-0.134055640405813
31,31,64,1.28571428571429,-1.70006980766073,-0.0387975489386624
31,31,64,1.28571428571429,-1.62876977065773,0.021472446572893
31,31,64,1.28571428571429,-1.55746973365474,0.0369285386914241
31,31,64,1.28571428571429,-1.41486965964875,-0.0811616020032663
31,31,64,1.28571428571429,-1.31980294364475,-0.200821953742228
31,31,64,1.28571428571429,-1.22473622764076,-0.28662717921394
31,31,64,1.28571428571429,-1.12966951163677,-0.365487750897261
31,31,64,1.28571428571429,-1.03460279563277,-0.462870535195312
31,31,64,1.28571428571429,-0.892002721626783,-0.667028733841643
31,31,64,1.28571428571429,-0.701869289618797,-1.08868483253492
31,31,64,1.28571428571429,-0.678102610617799,-1.15365608173505
31,31,64,1.28571428571429,-0.345369104603824,-2.22734357881321
31,31,64,1.28571428571429,-0.274069067600829,-2.4808821253378
31,31,64,1.28571428571429,0.343864586425127,-4.0827109408419
31,31,64,1.28571428571429,0.700364771440102,-4.49580143810591
31,31,64,1.28571428571429,2.1263655115,-5.8022589675661
31,31,64,1.28571428571429,2.24519890650499,-5.90852495303178
31,31,64,1.28571428571429,2.64923244952196,-6.26918963542483
32,32,128,1.28571428571429,-1.51922664463191,-0.00100277079214063
32,32,128,1.28571428571429,-3.88380853491574,-8.43251017898391e-05
32,32,128,1.28571428571429,-2.66418208624303,-0.00122333535709459
32,32,128,1.28571428571429,-1.29521362344712,0.000743576184788852
32,32,128,1.28571428571429,-8.9116563437298,-6.71345743114094
32,32,128,1.28571428571429,-8.18983660880105,-5.6694822180351
32,32,128,1.28571428571429,-8.11516560173946,-5.57567221323812
32,32,128,1.28571428571429,-7.61735888799549,-4.99388344535909
32,32,128,1.28571428571429,-7.4929072095595,-4.85764587647284
32,32,128,1.28571428571429,-7.01999083150273,-4.3608906662803
32,32,128,1.28571428571429,-6.97021016012833,-4.30993634639786
32,32,128,1.28571428571429,-6.77108747463075,-4.10745535609454
32,32,128,1.28571428571429,-6.59685512482036,-3.93110236636191
32,32,128,1.28571428571429,-6.52218411775876,-3.85553052447333
32,32,128,1.28571428571429,-6.39773243932277,-3.72926940827393
32,32,128,1.28571428571429,-5.92481606126601,-3.24240373240312
32,32,128,1.28571428571429,-5.67591270439402,-2.98023325820212
32,32,128,1.28571428571429,-4.82964129102928,-2.02025263367943
32,32,128,1.28571428571429,-4.5060669270957,-1.57135994607268
32,32,128,1.28571428571429,-4.45628625572131,-1.49282217936618
32,32,128,1.28571428571429,-4.20738289884932,-1.02597897316502
32,32,128,1.28571428571429,-4.00826021335174,-0.423426620486675
32,32,128,1.28571428571429,-3.93358920629014,-0.0764097806001423
32,32,128,1.28571428571429,-3.75935685647975,-0.613395202091619
32,32,128,1.28571428571429,-3.53534383529497,-1.43118862052134
32,32,128,1.28571428571429,-3.1122081286126,-1.57428244218042
32,32,128,1.28571428571429,-2.88819510742781,-0.556465498280901
32,32,128,1.28571428571429,-2.76374342899182,-0.111731573920731
32,32,128,1.28571428571429,-2.58951107918143,-0.0724907539482919
32,32,128,1.28571428571429,-2.51484007211984,-0.272651580962349
32,32,128,1.28571428571429,-2.46505940074544,-0.470388364341535
32,32,128,1.28571428571429,-2.31571738662225,-1.03442551690194
32,32,128,1.28571428571429,-2.11659470112467,-0.871822594867654
32,32,128,1.28571428571429,-1.99214302268867,-0.63764946600515
32,32,128,1.28571428571429,-1.89258167993988,-0.443873821404833
32,32,128,1.28571428571429,-1.81791067287829,-0.308352310828379
32,32,128,1.28571428571429,-1.74323966581669,-0.189272767975868
32,32,128,1.28571428571429,-1.6187879873807,-0.0480431124151416
32,32,128,1.28571428571429,-1.41966530188311,0.00299304603698543
32,32,128,1.28571428571429,-1.36988463050872,0.00165805361285683
32,32,128,1.28571428571429,-1.22054261638553,-0.00463840439521487
32,32,128,1.28571428571429,-1.14587160932393,-0.02229456364561
32,32,128,1.28571428571429,-1.07120060226234,-0.0615264275563848
32,32,128,1.28571428571429,-0.996529595200741,-0.125551737875224
32,32,128,1.28571428571429,-0.921858588139147,-0.21660055801686
32,32,128,1.28571428571429,-0.822297245390352,-0.379429193195947
32,32,128,1.28571428571429,-0.697845566954362,-0.646302994232273
32,32,128,1.28571428571429,-0.523613217143973,-1.13599543076855
32,32,128,1.28571428571429,-0.27470986027199,-2.06381774645889
32,32,128,1.28571428571429,0.322658196220768,-4.23248087233269
32,32,128,1.28571428571429,1.11914893821112,-5.05369428451368
32,32,128,1.28571428571429,1.46761363783189,-5.34910050336293
32,32,128,1.28571428571429,2.48811740100702,-6.22145599754055
32,32,128,1.28571428571429,2.63745941513021,-6.35010643934341
34,34,2,1.71428571428571,-2.90470393616566,-2.8491013200224e-06
34,34,2,1.71428571428571,-4.22886125616294,-2.04151570181444
34,34,2,1.71428571428571,-4.14879592983753,-1.83539853445817
34,34,2,1.71428571428571,-4.0133007622099,-1.51358824057346
34,34,2,1.71428571428571,-3.95171204965188,-1.37707514791253
34,34,2,1.71428571428571,-3.89012333709387,-1.24607297444159
34,34,2,1.71428571428571,-3.74846929821044,-0.964100769890694
34,34,2,1.71428571428571,-3.52059106174579,-0.565077385667927
34,34,2,1.71428571428571,-3.39125476537396,-0.371974877993956
34,34,2,1.71428571428571,-3.29271282528114,-0.245238182709926
34,34,2,1.71428571428571,-3.28039508276954,-0.230848269859655
34,34,2,1.71428571428571,-3.18801201393252,-0.134740902161865
34,34,2,1.71428571428571,-3.14489991514191,-0.0977470787288139
34,34,2,1.71428571428571,-3.13258217263031,-0.0881776905887034
34,34,2,1.71428571428571,-3.0771523313281,-0.0509128422978214
34,34,2,1.71428571428571,-3.06483458881649,-0.0439611186464621
34,34,2,1.71428571428571,-3.05867571756069,-0.0406699217046463
34,34,2,1.71428571428571,-3.04635797504909,-0.0344627940154441
34,34,2,1.71428571428571,-3.03404023253749,-0.0287594303382078
34,34,2,1.71428571428571,-3.02788136128169,-0.0260970140186163
34,34,2,1.71428571428571,-3.00940474751428,-0.0188750301600949
34,34,2,1.71428571428571,-2.97245151997947,-0.00790798848191659
34,34,2,1.71428571428571,-2.96013377746787,-0.00528943303515966
34,34,2,1.71428571428571,-2.94781603495627,-0.00319468091592659
34,34,2,1.71428571428571,-2.94165716370047,-0.00234396704987548
34,34,2,1.71428571428571,-2.90470393616566,-2.12747885375578e-06
34,34,2,1.71428571428571,-2.87390957988665,-0.00168618676024292
34,34,2,1.71428571428571,-2.86775070863085,-0.00242158665828916
34,34,2,1.71428571428571,-2.85543296611925,-0.00429139918940594
34,34,2,1.71428571428571,-2.84311522360765,-0.00669364374929887
34,34,2,1.71428571428571,-2.83079748109605,-0.00962997569646614
34,34,2,1.71428571428571,-2.80616199607284,-0.0171011401269807
34,34,2,1.71428571428571,-2.76920876853803,-0.0323070509449735
34,34,2,1.71428571428571,-2.75689102602643,-0.0384380618867164
34,34,2,1.71428571428571,-2.75073215477063,-0.0417019333794972
34,34,2,1.71428571428571,-2.71993779849162,-0.0599875748289948
34,34,2,1.71428571428571,-2.67066682844521,-0.0959140455783445
34,34,2,1.71428571428571,-2.6337136009104,-0.127974054805626
34,34,2,1.71428571428571,-2.57212488835239,-0.190050903456954
34,34,2,1.71428571428571,-2.43662972072476,-0.35444013967515
34,34,2,1.71428571428571,-2.25802245430652,-0.602103743381738
34,34,2,1.71428571428571,-2.25186358305072,-0.610976381655891
34,34,2,1.71428571428571,-2.19027487049271,-0.700357757163817
34,34,2,1.71428571428571,-2.1656393854695,-0.736433477027651
34,34,2,1.71428571428571,-1.97471437653966,-1.02039279822942
34,34,2,1.71428571428571,-1.74067726881921,-1.37628906806015
34,34,2,1.71428571428571,-1.73451839756341,-1.38576472435871
34,34,2,1.71428571428571,-1.6975651700286,-1.44260651574174
34,34,2,1.71428571428571,-1.55591113114517,-1.66202443393538
34,34,2,1.71428571428571,-1.40193934975014,-1.90340612271847
34,34,2,1.71428571428571,-1.35882725095953,-1.97149200395537
35,35,4,1.71428571428571,-2.8982553651299,-1.41421804525389e-06
35,35,4,1.71428571428571,-4.32826268489946,-3.21232760678446
35,35,4,1.71428571428571,-4.00742770931014,-2.33434424208301
35,35,4,1.71428571428571,-3.94326071419227,-2.17599599609731
35,35,4,1.71428571428571,-3.79659329678001,-1.82717237799764
35,35,4,1.71428571428571,-3.56742545707335,-1.3048178921556
35,35,4,1.71428571428571,-3.38409118530802,-0.895047652445116
35,35,4,1.71428571428571,-3.30159076301362,-0.71117145326221
35,35,4,1.71428571428571,-3.14575663201309,-0.367962535875068
35,35,4,1.71428571428571,-3.08158963689523,-0.233758346331574
35,35,4,1.71428571428571,-3.05408949613043,-0.179767535510582
35,35,4,1.71428571428571,-3.00825592818909,-0.0985209388514107
35,35,4,1.71428571428571,-2.98992250101256,-0.070587998410656
35,35,4,1.71428571428571,-2.97158907383603,-0.0462779242285709
35,35,4,1.71428571428571,-2.96242236024776,-0.0357230811061717
35,35,4,1.71428571428571,-2.95325564665949,-0.0263724787194569
35,35,4,1.71428571428571,-2.94408893307123,-0.018315761108481
35,35,4,1.71428571428571,-2.93492221948296,-0.0116356606057492
35,35,4,1.71428571428571,-2.9257555058947,-0.00640822809479861
35,35,4,1.71428571428571,-2.91658879230643,-0.00269878845424757
35,35,4,1.71428571428571,-2.90742207871816,-0.000547448984305747
35,35,4,1.71428571428571,-2.8982553651299,-4.5398904280095e-06
35,35,4,1.71428571428571,-2.88908865154163,-0.00109724771280948
35,35,4,1.71428571428571,-2.87992193795336,-0.00385007151430391
35,35,4,1.71428571428571,-2.8707552243651,-0.00829522296800811
35,35,4,1.71428571428571,-2.86158851077683,-0.0144395242775431
35,35,4,1.71428571428571,-2.85242179718856,-0.0222989197583336
35,35,4,1.71428571428571,-2.8432550836003,-0.0318791361861296
35,35,4,1.71428571428571,-2.83408837001203,-0.0431765149701662
35,35,4,1.71428571428571,-2.82492165642376,-0.056169111759433
35,35,4,1.71428571428571,-2.8157549428355,-0.0708211628582469
35,35,4,1.71428571428571,-2.80658822924723,-0.0870739240663233
35,35,4,1.71428571428571,-2.7882548020707,-0.123946341043879
35,35,4,1.71428571428571,-2.72408780695283,-0.281706521657253
35,35,4,1.71428571428571,-2.6507540982467,-0.474020877118718
35,35,4,1.71428571428571,-2.63242067107017,-0.52080264192985
35,35,4,1.71428571428571,-2.54075353518751,-0.742147286014402
35,35,4,1.71428571428571,-2.46741982648137,-0.904759119926193
35,35,4,1.71428571428571,-2.35741926342218,-1.12892767476889
35,35,4,1.71428571428571,-2.23825198677471,-1.35172492342928
35,35,4,1.71428571428571,-1.99991743347978,-1.75417103549803
35,35,4,1.71428571428571,-1.95408386553845,-1.82665212703693
35,35,4,1.71428571428571,-1.62408217636086,-2.31656411814961
35,35,4,1.71428571428571,-1.5049148997134,-2.48168033174593
35,35,4,1.71428571428571,-1.27574706000674,-2.7870536745802
35,35,4,1.71428571428571,-1.26658034641847,-2.79904545901772
35,35,4,1.71428571428571,-1.22074677847714,-2.85853541212467
35,35,4,1.71428571428571,-1.04657922030007,-3.08178557308545
35,35,4,1.71428571428571,-1.02824579312354,-3.10507544389195
35,35,4,1.71428571428571,-0.936578657240877,-3.22109307712488
35,35,4,1.71428571428571,-0.753244385475548,-3.45138888005332
35,35,4,1.71428571428571,-0.725744244710749,-3.48577408233172
35,35,4,1.71428571428571,-0.689077390357683,-3.53156946897846
35,35,4,1.71428571428571,-0.661577249592884,-3.56587689784447
35,35,4,1.71428571428571,-0.267408565297427,-4.05136723056868
36,36,8,1.71428571428571,-2.87935785267565,-1.8834398065397e-06
36,36,8,1.71428571428571,-4.61191009893817,-4.91047676419184
36,36,8,1.71428571428571,-4.40223817104653,-4.13511644038099
36,36,8,1.71428571428571,-4.26981379553601,-3.72290930646368
36,36,8,1.71428571428571,-3.96082358601149,-2.88623101376838
36,36,8,1.71428571428571,-3.8173638458751,-2.53145974382277
36,36,8,1.71428571428571,-3.76218702274572,-2.39781651546247
36,36,8,1.71428571428571,-3.53044436560233,-1.84011080221398
36,36,8,1.71428571428571,-3.36491389621419,-1.43066689622777
36,36,8,1.71428571428571,-3.25456024995543,-1.14189692861595
36,36,8,1.71428571428571,-3.16627733294842,-0.894318224420457
36,36,8,1.71428571428571,-3.10006514519316,-0.69378229673804
36,36,8,1.71428571428571,-3.03385295743791,-0.475021356548131
36,36,8,1.71428571428571,-2.9897114989344,-0.316972032366809
36,36,8,1.71428571428571,-2.97867613430853,-0.276125283636446
36,36,8,1.71428571428571,-2.95660540505678,-0.193934720677742
36,36,8,1.71428571428571,-2.9455700404309,-0.153392684704359
36,36,8,1.71428571428571,-2.93453467580503,-0.114204605860717
36,36,8,1.71428571428571,-2.92349931117915,-0.077626600599054
36,36,8,1.71428571428571,-2.91246394655327,-0.0455374060172405
36,36,8,1.71428571428571,-2.9014285819274,-0.0203850377321876
36,36,8,1.71428571428571,-2.89039321730152,-0.00463138241238893
36,36,8,1.71428571428571,-2.87935785267565,-1.18081039506567e-06
36,36,8,1.71428571428571,-2.86832248804977,-0.00748306008686766
36,36,8,1.71428571428571,-2.85728712342389,-0.0276210868835257
36,36,8,1.71428571428571,-2.84625175879802,-0.0605559952651438
36,36,8,1.71428571428571,-2.83521639417214,-0.105583539853044
36,36,8,1.71428571428571,-2.82418102954627,-0.160171586471357
36,36,8,1.71428571428571,-2.80211030029451,-0.281501035538124
36,36,8,1.71428571428571,-2.75796884179101,-0.510881368712848
36,36,8,1.71428571428571,-2.69175665403575,-0.779866545608619
36,36,8,1.71428571428571,-2.60347373702875,-1.02868145370748
36,36,8,1.71428571428571,-2.48208472614411,-1.23061864214648
36,36,8,1.71428571428571,-2.46001399689236,-1.25394807255048
36,36,8,1.71428571428571,-2.33862498600772,-1.32971277031161
36,36,8,1.71428571428571,-2.21723597512309,-1.3464140826526
36,36,8,1.71428571428571,-2.08481159961258,-1.33638445488653
36,36,8,1.71428571428571,-1.95238722410207,-1.32611530659533
36,36,8,1.71428571428571,-1.80892748396568,-1.33587518425708
36,36,8,1.71428571428571,-1.65443237920342,-1.38985284963791
36,36,8,1.71428571428571,-1.61029092069991,-1.41468694379413
36,36,8,1.71428571428571,-1.57718482682229,-1.43634853280966
36,36,8,1.71428571428571,-1.4778665451894,-1.51826349851691
36,36,8,1.71428571428571,-1.33440680505301,-1.68490772425114
36,36,8,1.71428571428571,-1.13577024178725,-2.01679111607838
36,36,8,1.71428571428571,-1.12473487716137,-2.03806787160732
36,36,8,1.71428571428571,-1.09162878328374,-2.10174027266898
36,36,8,1.71428571428571,-1.01438123090261,-2.25152981786092
36,36,8,1.71428571428571,-0.782638573759218,-2.64773487280035
36,36,8,1.71428571428571,-0.263976436343049,-3.45997412689782
36,36,8,1.71428571428571,0.365039347331879,-4.31141056333394
36,36,8,1.71428571428571,0.431251535087135,-4.3929981951561
36,36,8,1.71428571428571,0.629888098352902,-4.63157796662344
37,37,16,1.71428571428571,-2.86013926581572,0.000159301300386913
37,37,16,1.71428571428571,-1.84269995994737,-1.95282308728838e-05
37,37,16,1.71428571428571,-4.79453004487404,-6.40999175811296
37,37,16,1.71428571428571,-4.58099340043254,-5.34511498084993
37,37,16,1.71428571428571,-4.4553836095846,-4.86884879403492
37,37,16,1.71428571428571,-4.26696892331268,-4.25733009986566
37,37,16,1.71428571428571,-4.2292859860583,-4.14531447503405
37,37,16,1.71428571428571,-4.04087129978638,-3.62051214080196
37,37,16,1.71428571428571,-3.7896517180905,-2.98025494578313
37,37,16,1.71428571428571,-3.57611507364899,-2.45591306173419
37,37,16,1.71428571428571,-3.3374564710379,-1.8505155053595
37,37,16,1.71428571428571,-3.13648080568119,-1.26933161180612
37,37,16,1.71428571428571,-2.99831003574845,-0.753041527969774
